customer_id,customer_first_name,customer_last_name,email_address,phone_number,shipping_address,shipping_city,shipping_state,postal_code,registration_date,is_premium_member
14015,Advay,Agarwal,alka39@example.net,,"751, Shanker Ganj",Khora ,Punjab,072564,2022-11-25,False
14016,Chavvi,Sahni,ayaanwali@example.net,2951223630,"758, Dugar Path",Jammu,West Bengal,840114,2024-08-18,True
14017,Chanchal,Puri,tvenkatesh@example.org,,"04, Mukhopadhyay Marg",Miryalaguda,West Bengal,343474,2025-07-26,True
14018,Ojasvi,Bail,ranbirtank@example.net,+919971628244,"76/47, Kalita Road",Ghaziabad,Goa,240821,2024-06-02,False
14019,Siya,Bhasin,lajitapandit@example.net,+914343522403,"14/69, Swaminathan Path",Amroha,Odisha,536547,2022-08-21,False
14020,Unnati,Boase,jatinramakrishnan@example.com,,"H.No. 314, Rama Circle",Kharagpur,Andhra Pradesh,905212,2023-10-21,True
14021,Advik,Kota,utkarsh98@example.com,,"H.No. 62, Chauhan Ganj",Ambala,Andhra Pradesh,544098,2023-05-06,True
14022,Chakradhar,Srivastava,balhaar80@example.net,,"87
Devan Marg",Latur,Karnataka,900857,2024-02-20,True
14023,Ishani,Kannan,tara56@example.net,+916648843623,"H.No. 57
Sharaf Path",Bijapur,Arunachal Pradesh,614155,2023-06-02,True
14024,Joshua,Bakshi,mkhalsa@example.net,07277595631,"H.No. 565, Chana Road",Amravati,Tripura,407838,2023-12-08,True
14025,Tanay,Trivedi,ekta32@example.net,,"03/96
Bhat Nagar",Tirupati,Uttar Pradesh,730378,2024-04-04,False
14026,Madhav,Varty,xyogi@example.com,,"13/544
Bahri Chowk",Kulti,Odisha,676160,2023-07-25,True
14027,Om,Kaur,apal@example.org,9818873056,"84, Uppal Path",Bhind,Sikkim,406577,2024-12-12,True
14028,Jack,Raval,onisaran@example.org,+910261747022,"81, Vyas Chowk",Vellore,Assam,433177,2025-05-10,False
14029,Maanav,Wali,atiwari@example.com,,"H.No. 727
Yohannan Marg",Kirari Suleman Nagar,Bihar,091566,2025-07-09,False
14030,Aarush,Rajan,pailipika@example.com,+916606721389,"H.No. 357, Bhakta Ganj",Karawal Nagar,Himachal Pradesh,758104,2022-11-07,False
14031,Hitesh,Grewal,chokshianya@example.org,,"09/10, Venkataraman Marg",Berhampore,Haryana,484112,2024-05-25,True
14032,Bhavna,Pillai,wrideshgade@example.net,9769430537,"37/80, Sarna Marg",Satara,Nagaland,370613,2025-02-11,False
14033,Advika,Dave,reyanshsarkar@example.org,,"02/44, Chawla Marg",Bhimavaram,West Bengal,093660,2025-05-14,True
14034,Riya,Parmer,yashvi33@example.com,+913758589989,"H.No. 17, Patla Nagar",Tiruppur,Uttar Pradesh,612047,2022-08-12,False
14035,Pratyush,Oommen,nikita09@example.org,,"07, Thakkar Street",Anand,Assam,018399,2023-01-07,False
14036,Udyati,Setty,ramanhiral@example.org,,"982
Dhawan Chowk",Aizawl,Himachal Pradesh,527693,2024-08-24,False
14037,Urishilla,Chander,fshukla@example.net,3773683905,"98/10
Kade",Shimoga,Assam,751479,2024-05-21,True
14038,Vyanjana,Dey,misraekansh@example.org,,"H.No. 18
Dhawan Ganj",Bettiah,Telangana,832777,2024-12-31,False
14039,Ladli,Chadha,ojaskar@example.com,,"29, Srinivasan Zila",Hapur,Nagaland,242951,2022-12-13,True
14040,Ekta,Kaur,krishna29@example.com,,"H.No. 275
Mani Path",Katihar,Uttarakhand,926636,2023-09-29,False
14041,Jeremiah,Mane,wupadhyay@example.org,0834458662,"14
Ahuja Zila",Kavali,Nagaland,429740,2024-01-05,True
14042,Suhani,Mander,ramachandranjeremiah@example.com,5572334260,"114
Tandon Circle",Bettiah,Manipur,049366,2024-12-25,False
14043,Samaksh,Barad,sehgalnilima@example.net,,"926
Puri Road",Ajmer,West Bengal,900457,2024-04-18,False
14044,Manthan,Nanda,simon90@example.org,3906422548,"H.No. 91
Anand Circle",Begusarai,Maharashtra,059455,2023-06-15,False
14045,Janaki,Badal,kurianlakshmi@example.com,,"62
Kale Chowk",Visakhapatnam,Punjab,337392,2023-06-28,False
14046,Arin,Khatri,kuruvillatanish@example.org,,"264
Ghose Zila",Dindigul,Goa,456887,2023-05-22,False
14047,Viraj,Dani,vandra@example.org,01267744843,"H.No. 416
Bhardwaj Path",Kavali,Madhya Pradesh,700734,2023-04-29,True
14048,Tripti,Mahal,sonireyansh@example.org,,"68/563
Doshi Zila",Nanded,Uttarakhand,013054,2022-10-20,False
14049,Udarsh,Kala,gaurangi42@example.com,5584770883,"H.No. 720, Bandi Circle",Bijapur,Rajasthan,325648,2022-10-26,True
14050,Balendra,Shetty,upadhyayyochana@example.com,01669915208,"98
Chopra Marg",Agra,Tripura,309591,2024-11-30,True
14051,Anthony,Sekhon,rajagopalalka@example.net,+910710249058,"H.No. 673
Pal Nagar",Hindupur,Bihar,202158,2024-03-16,True
14052,Ekaja,Sule,ychakrabarti@example.net,,"547
Pandit Nagar",Kumbakonam,Manipur,610886,2025-02-20,True
14053,Waida,Tak,ranand@example.net,03188199422,"96/97
Agarwal Chowk",Gandhinagar,Arunachal Pradesh,677078,2023-01-16,True
14054,Vasudha,Bera,kavya06@example.net,,"31, Kakar Circle",Srikakulam,Andhra Pradesh,974047,2024-05-14,False
14055,Harsh,Lal,anvi94@example.net,+914785546192,"H.No. 829
Acharya Marg",Bahraich,Meghalaya,301223,2024-01-06,False
14056,Vasudha,More,anjalisinha@example.com,,"64
Pandya Zila",Bettiah,Karnataka,855915,2024-09-03,False
14057,Warda,Sekhon,hiteshbumb@example.org,+917805999947,"18/42
Vora Chowk",Sirsa,Tamil Nadu,665071,2025-03-03,True
14058,Anvi,Karan,chowdhurybhavani@example.org,,"804
Aggarwal Chowk",Jhansi,Punjab,400908,2024-08-01,False
14059,Aashi,Deshmukh,aram@example.com,,"172, Shah Street",Fatehpur,Andhra Pradesh,082874,2023-02-25,False
14060,Dalbir,Sur,vkumar@example.net,9641041216,"993, D’Alia Chowk",Anantapur,Manipur,675963,2022-12-03,False
14061,Umang,Pall,shettyvedhika@example.com,,"82/67
Ben Road",Buxar,Assam,821489,2022-09-04,False
14062,Tanay,Nigam,raghav09@example.com,+912718610910,"27/32
Rao Nagar",Kochi,Kerala,332019,2023-03-26,False
14063,Laksh,Bala,kkala@example.org,,"140, Lad",Rewa,Andhra Pradesh,215326,2024-06-14,True
14064,Rajata,Jani,tripathipooja@example.net,,"97, Iyengar Marg",Vijayanagaram,Assam,018560,2024-06-04,False
14065,Hemang,Sarkar,rampranav@example.org,05684668207,"035, Raja Chowk",Bikaner,Punjab,276670,2022-10-29,False
14066,Brijesh,Sem,omvarkey@example.net,,"H.No. 863, Kunda Marg",Aurangabad,Manipur,435889,2024-10-13,False
14067,Omya,Badal,omitter@example.org,,"70/50
Seshadri Chowk",Pali,Nagaland,784141,2025-07-26,False
14068,Rajata,Bera,yauvanigulati@example.net,+910447507771,"57/73
Ahuja Road",Madhyamgram,Madhya Pradesh,379481,2024-07-16,True
14069,Orinder,Bakshi,aadidugar@example.org,04896270275,"H.No. 012
Seshadri Marg",Gurgaon,Uttarakhand,709058,2024-01-12,False
14070,Nachiket,Madan,bhavna24@example.org,6312041388,"86/974, Raval Ganj",Akola,Punjab,687018,2022-10-30,False
14071,Advika,Raghavan,libni32@example.net,6771878685,"H.No. 495, Wason Ganj",Guntur,Andhra Pradesh,120237,2023-06-23,False
14072,Patrick,Narayan,kjha@example.com,,"H.No. 910, Pandey Circle",Salem,West Bengal,649808,2022-09-08,False
14073,Widisha,Babu,vrittiwarrior@example.net,05675960166,"00
Gulati Marg",Sasaram,Karnataka,737354,2024-01-13,False
14074,Dipta,Mani,aradhana41@example.com,9759804965,"88
Ramachandran Marg",Tiruvottiyur,Uttar Pradesh,175356,2025-06-09,True
14075,Advay,Borde,lilanagy@example.net,,"89, Kothari Road",Ulhasnagar,Telangana,514844,2023-12-17,True
14076,Janya,Anne,devitara@example.net,,"H.No. 007
Deshpande Ganj",Rajahmundry,Goa,589123,2023-09-10,False
14077,Maanav,Dasgupta,charan98@example.com,,"H.No. 94
Vaidya Road",Siliguri,Chhattisgarh,057248,2025-01-13,False
14078,Jasmit,Kurian,siya77@example.org,,"38, Chowdhury Circle",Berhampore,Sikkim,040915,2023-02-23,False
14079,Unnati,Muni,handazinal@example.org,01444133139,"611, Atwal Chowk",Jorhat,Rajasthan,605216,2023-07-26,True
14080,Utkarsh,Chawla,kallaveer@example.net,+913636173442,"232, Brahmbhatt Street",Malda,Telangana,768078,2025-03-11,False
14081,Triya,Sinha,sreddy@example.org,,"95/563, Ramaswamy Path",Sasaram,Gujarat,597716,2025-05-17,False
14082,Gaurangi,Dutt,widishabarad@example.net,,"17/48, Dhar Ganj",Nadiad,Mizoram,437026,2023-12-18,False
14083,Ranveer,Hari,darshganesh@example.net,,"H.No. 589
Grover",Raebareli,Goa,855919,2022-12-13,True
14084,Hritik,Sastry,ayushrajan@example.com,,"180
Grover Street",Deoghar,Tamil Nadu,190998,2024-12-25,False
14085,Omaja,Chowdhury,sathviksem@example.net,,"H.No. 45, Rege Road",Dindigul,Haryana,613817,2023-09-16,False
14086,Rajata,Johal,vinayatripathi@example.com,5905004150,"185
Grewal Street",Pallavaram,Gujarat,099451,2023-09-08,True
14087,Ojasvi,Deep,tseshadri@example.com,07581296005,"21/04, Kibe Road",Amritsar,Nagaland,344928,2024-10-12,True
14088,Caleb,Bose,ndewan@example.net,+916343634254,"495
Anand Circle",Rajpur Sonarpur,Jharkhand,047111,2024-05-08,True
14089,Vrinda,Lala,baradanmol@example.net,,"09/879
Dora Circle",North Dumdum,West Bengal,773592,2024-04-29,True
14090,Pallavi,Patla,ijaya44@example.com,8876749960,"H.No. 086
Wagle Road",Surat,Karnataka,779861,2024-01-29,True
14091,Niharika,Chada,krishmandal@example.net,02852241031,"59, Agate Ganj",Kamarhati,Tripura,257333,2024-04-08,True
14092,Netra,Bassi,tanvi90@example.com,7362656505,"56, Choudhary Chowk",Burhanpur,Madhya Pradesh,382307,2023-06-17,False
14093,Chaitaly,Singhal,walidarsh@example.net,6691457143,"H.No. 203, Varma Ganj",Rewa,Andhra Pradesh,154700,2024-04-30,True
14094,Leela,Golla,palharsh@example.org,,"60/85
Sagar Path",Bathinda,West Bengal,778039,2024-01-22,False
14095,Zilmil,Rana,vargheserachita@example.org,6415652069,"50/63
Khalsa Street",Kirari Suleman Nagar,Goa,798569,2023-11-29,True
14096,Chandresh,Oak,shaati@example.org,,"H.No. 369, Dhingra Road",Munger,Mizoram,040756,2023-06-13,False
14097,Anthony,Gupta,olivermunshi@example.com,+911568773178,"H.No. 95
Mangal Path",Ahmedabad,Tripura,815966,2024-03-29,False
14098,Logan,Vala,tahuja@example.com,0656259679,"81/215
Rastogi Circle",Proddatur,Arunachal Pradesh,345457,2022-12-18,True
14099,Yatan,Kalla,jagdishmurty@example.org,,"719
Zacharia",Jhansi,Uttarakhand,360989,2024-12-02,True
14100,Indrajit,Agarwal,amohanty@example.com,,"824, Grewal Ganj",Jaunpur,West Bengal,021294,2023-02-24,False
14101,Anamika,Chawla,ganesanchameli@example.org,,"05, Bahl Ganj",Mirzapur,Manipur,118046,2025-02-04,True
14102,Indira,Sachdeva,wdewan@example.net,4041815191,"285
Hayer Zila",Hyderabad,Assam,163202,2025-01-22,False
14103,Dayamai,Gala,aishani39@example.com,,"025, Jhaveri Marg",Tirupati,Assam,999764,2024-05-14,False
14104,Nirja,Reddy,mekhalashroff@example.org,,"23
Prakash Nagar",Rajpur Sonarpur,Kerala,712979,2022-09-15,True
14105,Suhani,Dhingra,tejasatwal@example.net,9506108098,"H.No. 43
Kulkarni Road",Bhubaneswar,Karnataka,500151,2024-01-24,True
14106,Faris,Sethi,chandran63@example.org,01644375276,"H.No. 71
Chad Path",Muzaffarnagar,Kerala,701003,2022-10-03,True
14107,Gopal,Gulati,sharmalaban@example.com,,"12/48
Bumb Nagar",Munger,Maharashtra,216103,2025-05-11,False
14108,Dev,Pai,gokhaleishani@example.com,4959423887,"H.No. 49, Sharma Ganj",Alwar,Tamil Nadu,080707,2024-12-09,False
14109,Upadhriti,Mann,aryan55@example.com,,"H.No. 07, Sura Ganj",Orai,Sikkim,179690,2023-04-01,False
14110,Vrishti,Sani,kcontractor@example.org,+914720057686,"74
Bhakta",Guwahati,Meghalaya,881976,2023-09-07,True
14111,Nilima,Pant,mohammedbatra@example.org,,"39, Zachariah Ganj",Dindigul,Sikkim,372856,2024-06-29,False
14112,Oeshi,Pall,balveer73@example.net,,"586
Agrawal Street",Morena,Uttarakhand,376595,2023-08-10,False
14113,Jack,Parsa,rbaria@example.org,3644067742,"60/42, Prashad Path",Morbi,Manipur,497620,2023-06-11,False
14114,Janaki,Prakash,iyengarkamya@example.org,,"H.No. 67
Varty Zila",Jaipur,Andhra Pradesh,153753,2024-05-12,False
14115,Chakrika,Rajan,jyotimishra@example.net,+913732842273,"H.No. 35
Padmanabhan Path",Kanpur,Punjab,395848,2025-04-07,False
14116,Qarin,Banerjee,murthylucky@example.org,,"66/466
Dey",Berhampore,Rajasthan,720749,2024-10-04,True
14117,Yug,Sandal,sheremohammed@example.com,03164092125,"25
Narang Circle",Karimnagar,Tripura,650126,2023-09-24,True
14118,Mason,Khare,kakarsanya@example.org,,"40, Sidhu Street",Proddatur,Karnataka,489664,2024-09-30,True
14119,Aarnav,Mani,nbutala@example.net,,"30/64, Mahal",Amravati,Tripura,898587,2025-05-28,False
14120,Peter,Korpal,tbarman@example.org,,"H.No. 950
Mody Street",Gulbarga,Rajasthan,290714,2024-10-27,False
14121,Pranit,Venkataraman,merchantamol@example.com,+917471845684,"00/559
Krishna",Gaya,Uttar Pradesh,041306,2022-12-28,False
14122,Atharv,Sathe,kibeadweta@example.com,5421258736,"50/74
Iyengar Chowk",Gandhidham,Madhya Pradesh,026622,2022-10-29,False
14123,Meghana,Dhillon,pavanibansal@example.net,,"23/74, Nagarajan Marg",Mirzapur,Goa,206669,2024-08-30,False
14124,Chaaya,Maharaj,mittaljanya@example.com,,"700
Vaidya Ganj",Karnal,Sikkim,321919,2023-02-24,False
14125,Nilima,Walia,venkateshranbir@example.org,02641188072,"H.No. 394
Choudhury Nagar",Medininagar,Manipur,698439,2025-05-21,True
14126,Jackson,Dugal,maanav47@example.org,+911881060998,"16/30, Nath Marg",Kurnool,Nagaland,348285,2024-12-20,True
14127,Rudra,Dubey,fitanjaggi@example.net,06934341994,"H.No. 77
Arora Ganj",Siwan,Tripura,867868,2024-01-18,True
14128,Eta,Sawhney,hemangini07@example.net,,"41, Bose Chowk",Firozabad,Karnataka,482478,2024-12-21,True
14129,Zashil,Chakraborty,nachiketdatta@example.net,,"39
Boase Road",Guntakal,Tripura,791512,2024-07-21,True
14130,Eesha,Patla,duapahal@example.net,,"H.No. 10, Dua Circle",Gangtok,Gujarat,116757,2025-06-15,True
14131,Isaac,Nagy,mroy@example.org,,"97/305
Palla Road",Sirsa,Jharkhand,982021,2023-10-27,True
14132,Tanvi,Grover,akaur@example.com,9590212623,"98
Sanghvi Street",Tiruchirappalli,Odisha,907326,2025-07-16,True
14133,Maya,Singhal,rushil75@example.com,7921447896,"H.No. 90
Goswami Chowk",Vadodara,Odisha,792711,2024-07-13,True
14134,Alexander,Devan,lakshit49@example.org,,"990
Sinha Ganj",Nadiad,Jharkhand,723458,2023-08-03,False
14135,Aarna,Devan,sanayashroff@example.org,,"07/688
Krish Ganj",Bhind,Nagaland,007750,2023-11-05,True
14136,Mitesh,Khurana,abir@example.com,+918482151165,"011, Kala Ganj",Purnia,Telangana,186582,2023-03-16,False
14137,Jagvi,Verma,wazir61@example.net,,"76/46
Amble Nagar",Panvel,Rajasthan,046367,2023-09-25,False
14138,Jeevika,Pradhan,ramanathandarika@example.net,+916246082317,"26/726, Shere Zila",Eluru,Jharkhand,688271,2023-09-21,False
14139,Aarav,Chander,ykumer@example.com,2214766638,"H.No. 37
Manda Marg",Udaipur,Rajasthan,097278,2025-02-13,False
14140,Aadi,Andra,aradhana07@example.org,08998133678,"H.No. 80
Sandal Chowk",Phusro,Manipur,048483,2022-09-29,False
14141,Jonathan,Mutti,sandhudhriti@example.com,,"92, Sankar Zila",Hazaribagh,Gujarat,599873,2025-06-04,False
14142,Pooja,Rajan,cparmar@example.org,,"041, Datta Circle",Ahmednagar,Maharashtra,709649,2024-04-17,True
14143,Tanmayi,Ramaswamy,tramakrishnan@example.org,+916191349519,"193, Bora Path",Vijayawada,Chhattisgarh,703968,2024-07-21,False
14144,Falan,Sridhar,lsunder@example.net,07899062711,"H.No. 189
Shankar Circle",Faridabad,Mizoram,195815,2022-10-28,True
14145,Upasna,Chauhan,devansh29@example.org,01027086731,"H.No. 943, Bir Nagar",Belgaum,Haryana,804654,2024-07-20,True
14146,Ekantika,Swaminathan,samrabrijesh@example.net,,"66
Nair Marg",Purnia,Sikkim,198736,2023-04-30,False
14147,Anya,Vyas,asaran@example.com,07609308382,"75/46, Seth Circle",Kulti,Rajasthan,755542,2023-04-09,True
14148,Rishi,Ratti,bachittargopal@example.net,01696379718,"450, Kothari Ganj",Saharanpur,Meghalaya,918520,2023-12-05,False
14149,Max,Hegde,vasudhaborra@example.com,00705619765,"H.No. 434
Maharaj Circle",Kakinada,Bihar,970239,2023-11-17,False
14150,Jasmit,Bir,vasanachoudhry@example.net,00016006122,"H.No. 77, Sami Path",Bikaner,Uttar Pradesh,736385,2025-01-17,True
14151,Arunima,Naik,dasswriddhish@example.org,,"33
Loyal Path",Silchar,Tripura,788484,2023-10-02,False
14152,Champak,Sunder,zayyan47@example.com,6106989323,"82/56, Kala Circle",Raichur,Assam,711543,2023-09-12,True
14153,Riya,Trivedi,dominicprashad@example.net,,"16/337, Varkey Chowk",Secunderabad,Madhya Pradesh,750677,2022-08-18,False
14154,Qushi,Bakshi,biswashitesh@example.org,,"H.No. 01, Gera",Ambarnath,Karnataka,594992,2024-11-10,False
14155,Hemang,Om,pratyush17@example.net,04890543054,"15/14, Karnik Ganj",Vellore,Punjab,084777,2024-05-30,False
14156,Turvi,Khurana,nakshsuri@example.com,+915221379704,"54, Tank Chowk",Saharanpur,Nagaland,787338,2022-07-30,True
14157,Raksha,Bahl,victor69@example.net,,"40/89, Murthy Path",Nadiad,Telangana,339378,2022-08-02,False
14158,Urmi,Lalla,knadkarni@example.org,3410911932,"91/09
Chokshi Path",Tenali,Mizoram,233690,2024-10-08,False
14159,Nitara,Kibe,georgemanda@example.org,,"26/05
Andra Nagar",Pimpri-Chinchwad,Andhra Pradesh,399030,2023-08-18,True
14160,Jalsa,Brahmbhatt,imarannigam@example.com,+910585383383,"02/61
More Nagar",Sasaram,Tripura,323815,2024-10-22,False
14161,Theodore,Amble,rsunder@example.org,,"02/52, Palla Path",Kharagpur,Chhattisgarh,169895,2023-02-03,True
14162,Frado,Chakraborty,meghana38@example.net,+915326683984,"H.No. 67
Saini Ganj",Dharmavaram,Nagaland,331517,2024-09-23,True
14163,Maanav,Nadig,yogiekbal@example.com,,"541, Srinivas Circle",Srikakulam,West Bengal,082011,2024-09-20,False
14164,Indira,Deol,tanay31@example.org,,"16
Sunder Chowk",Belgaum,Himachal Pradesh,539799,2025-07-23,True
14165,Zashil,Mitter,shethaarush@example.com,06501638350,"61/16, Pradhan Marg",Ludhiana,Maharashtra,057840,2023-03-06,False
14166,Siddharth,Dugal,acharyazaid@example.org,+910590188470,"H.No. 495, Gokhale",Dibrugarh,Goa,862148,2024-06-22,True
14167,Pahal,Pant,janivaishnavi@example.net,,"81/266, Sarin Street",Ichalkaranji,Jharkhand,881793,2023-09-19,False
14168,Balveer,Deo,rastogirayaan@example.org,,"095, Pillay Path",Uluberia,Manipur,551739,2024-04-09,True
14169,Watika,Dixit,jeevikabrar@example.org,7221070466,"05
Tank",Kollam,West Bengal,525587,2023-07-19,False
14170,Sanya,Sen,bajwagirik@example.org,06679638593,"81/87, More Ganj",Akola,Mizoram,849437,2024-12-30,True
14171,Peter,Basu,aachalkalla@example.net,1090537251,"H.No. 810
Om Marg",Miryalaguda,Bihar,999934,2025-06-21,False
14172,Farhan,Sathe,etata@example.com,,"59, Bali Street",Kishanganj,Madhya Pradesh,308794,2023-06-07,True
14173,Zaitra,Dua,lavanyasubramaniam@example.com,+918893131436,"11/88, Bali Chowk",Ramagundam,Odisha,162246,2025-02-22,True
14174,Sudiksha,Hans,lmenon@example.org,,"H.No. 313
Upadhyay Path",Agra,Gujarat,717752,2022-09-27,True
14175,Sudiksha,Kadakia,owenwali@example.org,03228068032,"06, Vig Path",Guwahati,Kerala,754264,2024-10-17,True
14176,Samaksh,Bhatnagar,lalakritika@example.com,+919906115966,"53/338
Choudhury Zila",Bathinda,Haryana,492617,2024-02-27,True
14177,Madhav,Nazareth,mohini14@example.com,02074588270,"55/827
Parmar",Amritsar,Assam,835882,2025-06-23,False
14178,Yug,Thakur,yoshitanagar@example.com,,"33/39
Nadkarni Ganj",Ichalkaranji,Gujarat,027343,2023-05-18,False
14179,Yauvani,Rattan,muttileela@example.com,,"H.No. 22, Wason Ganj",Durg,Himachal Pradesh,316469,2024-11-13,True
14180,Yahvi,Ganesan,ramansimon@example.org,06496787475,"116, Bhasin Chowk",Karawal Nagar,Haryana,023901,2024-08-26,False
14181,Pratyush,Dey,mekhalachadha@example.net,,"H.No. 265
Chakraborty Nagar",Hubli–Dharwad,Uttarakhand,398656,2023-11-22,True
14182,Lavanya,Kurian,agarwalaachal@example.org,,"85/116, Barman Zila",Asansol,Haryana,697750,2023-09-24,True
14183,Saksham,Sarkar,dakshseth@example.net,,"H.No. 12
Mammen Marg",Durg,Goa,180888,2025-06-03,False
14184,Vansha,Chopra,chaitanya08@example.net,9598392972,"032, Natt Circle",Bhiwani,Bihar,882041,2024-06-17,False
14185,Oliver,Som,rlalla@example.com,,"H.No. 17
Johal Zila",Sangli-Miraj & Kupwad,Tamil Nadu,705726,2024-12-10,True
14186,Sathvik,Mammen,mbala@example.com,,"H.No. 07, Pai Road",Bikaner,Andhra Pradesh,108788,2022-12-14,True
14187,Dominic,Mahal,xavierkibe@example.com,,"18/42, Dash Marg",North Dumdum,Karnataka,680455,2024-02-24,False
14188,Nathan,Ahuja,yasti73@example.com,08647941121,"H.No. 89, Lalla Road",Agartala,Sikkim,734431,2022-10-08,True
14189,Dayita,Rastogi,omyaguha@example.net,,"99/26, Sidhu",Avadi,Chhattisgarh,190408,2022-09-20,True
14190,Benjamin,Edwin,sachivarkey@example.com,,"00/71
Lall Nagar",Jamnagar,Odisha,517368,2024-03-31,True
14191,Zaitra,Raval,wasonjalsa@example.com,+919530887882,"764, Yadav Road",Tezpur,Kerala,632152,2025-01-01,False
14192,Ishaan,Dugar,msahni@example.net,+915673360909,"016
Raghavan Chowk",Saharanpur,Assam,712587,2024-01-28,True
14193,Gayathri,Boase,kbhasin@example.net,,"26/563, Virk Circle",Rampur,Gujarat,023271,2024-01-23,False
14194,Lajita,Sawhney,pavanigala@example.net,,"324, Raval Circle",Davanagere,Manipur,893210,2025-05-20,False
14195,Maya,Singhal,sanemax@example.net,0975484392,"52, Sangha Zila",Jaunpur,Rajasthan,789373,2023-12-27,False
14196,Nisha,Batra,iraparmer@example.com,,"74/17, Pillay Ganj",Kurnool,Gujarat,529856,2022-12-05,False
14197,Yug,Bali,jeremiahsaha@example.com,,"H.No. 42
Shere",Kanpur,Nagaland,424279,2024-11-04,True
14198,Baljiwan,Shan,dassmanan@example.org,,"H.No. 893, Palla Chowk",Jorhat,West Bengal,602598,2022-10-15,False
14199,Tara,Doshi,jpatil@example.com,03151572382,"H.No. 511, Saraf Chowk",Aligarh,Goa,518285,2024-06-18,False
14200,Keya,Natarajan,max73@example.org,4352670329,"H.No. 088, Dara Chowk",Tadepalligudem,Punjab,911874,2022-08-01,True
14201,Ekanta,Bhat,gabriel53@example.net,,"39, Tank Zila",Dhanbad,Andhra Pradesh,380775,2023-01-11,False
14202,Rachita,Sabharwal,ati20@example.com,1890979102,"54/608
Cheema Street",South Dumdum,Odisha,708592,2023-01-04,False
14203,Lakshmi,Sanghvi,mshan@example.org,8872155887,"01, Chowdhury Circle",Amroha,Maharashtra,688720,2023-10-30,True
14204,Pushti,Khatri,vlall@example.com,03998429703,"78
Mangat Ganj",Tirupati,Rajasthan,110156,2022-10-24,False
14205,Ekbal,Bobal,bosepatrick@example.com,,"H.No. 454
Iyer Marg",Sri Ganganagar,Jharkhand,369372,2022-11-15,False
14206,Chandresh,Chandra,guneetratti@example.org,3602046047,"112, Bassi Road",Aurangabad,Uttar Pradesh,946694,2024-09-18,False
14207,Kavya,Arya,arjunjhaveri@example.org,,"092, Mandal Circle",Miryalaguda,Tamil Nadu,662102,2024-04-23,False
14208,Daksh,Som,daliatheodore@example.com,8756139400,"04/76
Brar Marg",New Delhi,Tamil Nadu,054947,2024-08-04,True
14209,Aarna,Patla,girikpatla@example.com,+917606753503,"05/357, Sachdev Chowk",Vijayanagaram,Mizoram,908932,2025-03-11,False
14210,Sanya,Buch,wseshadri@example.org,,"43/436, Brahmbhatt Road",Kolkata,Meghalaya,641911,2024-12-20,True
14211,Sanaya,Lalla,janani88@example.org,+911754614526,"H.No. 798, Kalla Ganj",Dibrugarh,Arunachal Pradesh,483253,2025-03-07,True
14212,Onkar,Majumdar,nitarakhatri@example.net,+917809552705,"12/384
Mutti Path",Imphal,Madhya Pradesh,827751,2023-06-24,False
14213,Ronith,Sidhu,qbhandari@example.com,+919332003203,"H.No. 079, Dubey Chowk",Kulti,Mizoram,151317,2023-11-27,False
14214,Nitara,Hegde,atharvchar@example.com,,"08/439
Majumdar Zila",Durgapur,Arunachal Pradesh,058727,2023-06-19,True
14215,Ria,Basu,shankarsamaksh@example.com,,"463
Bail Street",Amravati,Karnataka,616374,2024-01-09,False
14216,Ridhi,Ramaswamy,vanyadutt@example.org,02620713431,"53/77
Dugar Chowk",Vasai-Virar,Rajasthan,275616,2024-09-20,True
14217,Triveni,Viswanathan,amenon@example.org,,"79/023, Goyal Street",Berhampur,Punjab,219912,2024-03-15,True
14218,Nachiket,Doshi,chaitanya54@example.com,00666969014,"74/216
Bawa Nagar",Begusarai,Mizoram,980907,2025-02-17,False
14219,Nirja,Som,murtyomisha@example.org,,"H.No. 208, Handa Ganj",Satara,Arunachal Pradesh,301393,2022-10-11,True
14220,Bimala,Kanda,vasudhaparikh@example.net,5975671716,"722, Talwar",Pali,Haryana,811943,2024-03-10,False
14221,Maanas,Patla,rajabhavna@example.net,,"25/89
Buch Road",Tadepalligudem,Odisha,785558,2023-03-31,True
14222,Samuel,Sagar,danielvora@example.org,02885178198,"H.No. 04
Pillay",Visakhapatnam,Tripura,302123,2022-10-30,False
14223,Abhiram,Pall,aryasathvik@example.com,,"40
Bahri",Ulhasnagar,Uttar Pradesh,822453,2024-05-12,False
14224,Utkarsh,Bahri,oscar09@example.org,+916762849569,"84, Aurora Chowk",Patna,Haryana,726208,2023-09-13,True
14225,Nisha,Dar,nicholasdeep@example.org,04101168275,"30, Krishnan",Ahmedabad,Sikkim,167083,2024-05-19,False
14226,Charan,Narayanan,ubalakrishnan@example.net,+911124172779,"71, Divan Circle",Pallavaram,Madhya Pradesh,170034,2025-06-07,False
14227,Brijesh,Madan,krishmeghana@example.org,,"14, Murthy Marg",Mehsana,Maharashtra,608427,2023-11-06,False
14228,Nirja,Edwin,kandaarin@example.org,2803080756,"307
Sethi",Korba,Nagaland,903880,2023-01-24,True
14229,Omisha,Palla,azaddugal@example.org,+916942891475,"H.No. 64
Char Circle",Jabalpur,Meghalaya,146139,2024-04-30,True
14230,Umang,More,krishnazayyan@example.com,,"73/234, Sekhon Street",Machilipatnam,Madhya Pradesh,622010,2023-11-19,False
